unique_id,ds,Naive,SeasonalNaive,AutoETS,AutoARIMA,LGBMRegressor,NBEATS,NHITS
hotel_0,2023-06-27,0.691358024691358,0.2962962962962963,0.4974787656284047,0.6050021829685697,0.7350506640578801,0.6243331,0.619606
hotel_0,2023-06-28,0.691358024691358,0.3950617283950617,0.49463782357505137,0.6214400199010698,0.7530226092057702,0.6678449,0.6382944
hotel_0,2023-06-29,0.691358024691358,0.43209876543209874,0.5302349726523373,0.6250200810766658,0.7441364927299771,0.60003114,0.6407712
hotel_0,2023-06-30,0.691358024691358,0.691358024691358,0.6383032223681587,0.658472971888251,0.8023986836704678,0.7890503,0.7512777
hotel_105,2023-06-03,0.949685534591195,1.0,1.0167414209470118,0.9664051522215633,0.9415695970110968,0.9772515,0.9834108
hotel_105,2023-06-04,0.949685534591195,0.9056603773584906,0.799594433828028,0.8834538070662173,0.8524490187336724,0.78222907,0.83345056
hotel_105,2023-06-05,0.949685534591195,0.9182389937106918,0.9239283380250877,0.9218135910520796,0.8577688843851258,0.8968417,0.885512
hotel_105,2023-06-06,0.949685534591195,0.9748427672955975,0.9641710582387015,0.939185583228664,0.9091836932276705,0.97011733,0.9862147
hotel_105,2023-06-07,0.949685534591195,1.0125786163522013,0.9588699457111701,0.9653105251136082,0.9758615472344037,0.95313746,0.97045594
hotel_105,2023-06-08,0.949685534591195,0.8930817610062893,0.8574510781853502,0.906102146759469,0.9391029949587204,0.8998063,0.90579414
hotel_105,2023-06-09,0.949685534591195,0.949685534591195,0.9748835792868034,0.9453847176615141,0.9672607593075545,0.9568839,0.96770227
hotel_105,2023-06-10,0.949685534591195,1.0,1.0167414209470118,0.9488474520653645,0.9528501719008033,0.99092925,0.9778177
hotel_105,2023-06-11,0.949685534591195,0.9056603773584906,0.799594433828028,0.8901813081122005,0.8658583223460763,0.79979044,0.8462759
hotel_105,2023-06-12,0.949685534591195,0.9182389937106918,0.9239283380250877,0.9071840030546588,0.8958303306725491,0.9052999,0.8771984
hotel_105,2023-06-13,0.949685534591195,0.9748427672955975,0.9641710582387015,0.9311973249588017,0.9040639421012125,0.9687706,0.9947116
hotel_105,2023-06-14,0.949685534591195,1.0125786163522013,0.9588699457111701,0.9521516016804481,0.9579756930728522,0.94381624,0.97345454
hotel_105,2023-06-15,0.949685534591195,0.8930817610062893,0.8574510781853502,0.8935932669603419,0.9285782308078354,0.87934136,0.89925337
