unique_id,ds,cutoff,NBEATS,NHITS,y
hotel_28,2023-02-15,2023-02-10,0.0011983588,0.0028884578,0.0
hotel_28,2023-02-16,2023-02-10,0.0048928484,0.0017476082,0.0
hotel_28,2023-02-17,2023-02-10,-0.002493225,-0.0016035698,0.0
hotel_28,2023-02-18,2023-02-10,0.001066355,-0.0015280563,0.0
hotel_28,2023-02-19,2023-02-10,0.002661936,0.00014006719,0.0
hotel_28,2023-02-20,2023-02-10,-0.00027830806,0.0003994219,0.0
hotel_28,2023-02-21,2023-02-10,-0.0021356903,0.00056490116,0.0
hotel_28,2023-02-22,2023-02-10,0.0007764455,0.0033176104,0.0
hotel_28,2023-02-23,2023-02-10,0.00031223148,0.0015868284,0.0
hotel_28,2023-02-24,2023-02-10,-0.0015289239,-0.00058728363,0.0
hotel_28,2023-02-25,2023-02-10,-0.00053638965,0.00023986027,0.0
hotel_28,2023-02-26,2023-02-10,-0.0011954862,0.0008981824,0.0
hotel_28,2023-02-27,2023-02-10,-0.0015164316,0.00052126544,0.0
hotel_28,2023-02-28,2023-02-10,0.0006894432,0.0014105067,0.0
hotel_28,2023-03-01,2023-02-10,0.003204275,0.0015316764,0.0
hotel_28,2023-03-02,2023-02-10,0.00069765,0.0021973816,0.0
hotel_28,2023-03-03,2023-02-10,-0.0012635831,7.340079e-05,0.0
hotel_28,2023-03-04,2023-02-10,0.0004107058,-0.0021300502,0.0
hotel_28,2023-03-05,2023-02-10,0.00069143623,-0.002328882,0.0
hotel_28,2023-03-06,2023-02-10,0.00010068342,-0.0021559559,0.0
hotel_28,2023-03-07,2023-02-10,0.0051484257,-0.0036881529,0.0
hotel_28,2023-03-08,2023-02-10,0.004109524,-0.0010369457,0.0
hotel_28,2023-03-09,2023-02-10,0.0033396408,0.00206008,0.0
hotel_28,2023-03-10,2023-02-10,-0.0017841384,0.00062782504,0.0
hotel_28,2023-03-11,2023-03-10,-0.0010373779,0.00077573955,0.0
hotel_28,2023-03-12,2023-03-10,0.0017216429,-0.0003927797,0.0
hotel_28,2023-03-13,2023-03-10,0.0062727407,0.0014790129,0.0
hotel_28,2023-03-14,2023-03-10,0.0019525439,0.001799508,0.0
hotel_28,2023-03-15,2023-03-10,0.0011983588,0.0028884578,0.0
hotel_28,2023-03-16,2023-03-10,0.0048928484,0.0017476082,0.0
hotel_28,2023-03-17,2023-03-10,-0.002493225,-0.0016035698,0.0
hotel_28,2023-03-18,2023-03-10,0.001066355,-0.0015280563,0.016666666666666666
hotel_28,2023-03-19,2023-03-10,0.002661936,0.00014006719,0.008333333333333333
hotel_28,2023-03-20,2023-03-10,-0.00027830806,0.0003994219,0.0
hotel_28,2023-03-21,2023-03-10,-0.0021356903,0.00056490116,0.0
hotel_28,2023-03-22,2023-03-10,0.0007764455,0.0033176104,0.0
hotel_28,2023-03-23,2023-03-10,0.00031223148,0.0015868284,0.0
hotel_28,2023-03-24,2023-03-10,-0.0015289239,-0.00058728363,0.0
hotel_28,2023-03-25,2023-03-10,-0.00053638965,0.00023986027,0.0
hotel_28,2023-03-26,2023-03-10,-0.0011954862,0.0008981824,0.0
hotel_28,2023-03-27,2023-03-10,-0.0015164316,0.00052126544,0.0
hotel_28,2023-03-28,2023-03-10,0.0006894432,0.0014105067,0.0
hotel_28,2023-03-29,2023-03-10,0.003204275,0.0015316764,0.0
hotel_28,2023-03-30,2023-03-10,0.00069765,0.0021973816,0.0
hotel_28,2023-03-31,2023-03-10,-0.0012635831,7.340079e-05,0.0
hotel_28,2023-04-01,2023-03-10,0.0004107058,-0.0021300502,0.0
hotel_28,2023-04-02,2023-03-10,0.00069143623,-0.002328882,0.0
hotel_28,2023-04-03,2023-03-10,0.00010068342,-0.0021559559,0.0
hotel_28,2023-04-04,2023-03-10,0.0051484257,-0.0036881529,0.0
hotel_28,2023-04-05,2023-03-10,0.004109524,-0.0010369457,0.0
hotel_28,2023-04-06,2023-03-10,0.0033396408,0.00206008,0.0
hotel_28,2023-04-07,2023-03-10,-0.0017841384,0.00062782504,0.0
hotel_28,2023-04-08,2023-04-07,-0.00021959841,0.00092164055,0.0
hotel_28,2023-04-09,2023-04-07,0.002775047,-8.691847e-05,0.0
hotel_28,2023-04-10,2023-04-07,0.0062230267,0.0014723726,0.0
hotel_28,2023-04-11,2023-04-07,0.0019230042,0.0020510647,0.0
hotel_28,2023-04-12,2023-04-07,0.0012927428,0.0032426957,0.0
hotel_28,2023-04-13,2023-04-07,0.0047911964,0.0018663481,0.0
hotel_28,2023-04-14,2023-04-07,-0.002300717,-0.0016756207,0.0
hotel_28,2023-04-15,2023-04-07,0.0022059362,-0.0012364704,0.0
hotel_28,2023-04-16,2023-04-07,0.0037619993,0.00028248876,0.0
hotel_28,2023-04-17,2023-04-07,-6.5020286e-05,0.00039025396,0.0
hotel_28,2023-04-18,2023-04-07,-0.0020629726,0.0007156413,0.0
hotel_28,2023-04-19,2023-04-07,0.0008708034,0.003177599,0.0
hotel_28,2023-04-20,2023-04-07,0.0005634427,0.0013547419,0.0
hotel_28,2023-04-21,2023-04-07,-0.0011760117,-0.0005825632,0.0
hotel_28,2023-04-22,2023-04-07,0.0007802956,0.00027101673,0.0
hotel_28,2023-04-23,2023-04-07,-6.873626e-05,0.000947658,0.0
hotel_28,2023-04-24,2023-04-07,-0.0014033169,0.0004350338,0.0
hotel_28,2023-04-25,2023-04-07,0.00087969005,0.0012408253,0.0
hotel_28,2023-04-26,2023-04-07,0.0033725984,0.0016822685,0.0
hotel_28,2023-04-27,2023-04-07,0.0006308928,0.0019920408,0.0
hotel_28,2023-04-28,2023-04-07,-0.00074216165,-0.000263941,0.0
hotel_28,2023-04-29,2023-04-07,0.0014838725,-0.0018428005,0.0
hotel_28,2023-04-30,2023-04-07,0.0017047971,-0.0021971613,0.0
hotel_28,2023-05-01,2023-04-07,0.00021099672,-0.001999639,0.0
hotel_28,2023-05-02,2023-04-07,0.004748866,-0.0036320444,0.0
hotel_28,2023-05-03,2023-04-07,0.0042171404,-0.0007779021,0.0
hotel_28,2023-05-04,2023-04-07,0.0029780418,0.001975743,0.0
hotel_28,2023-05-05,2023-04-07,-0.0016523153,0.00057667494,0.0
hotel_28,2023-05-06,2023-05-05,-0.00061223656,0.0008505136,0.0
hotel_28,2023-05-07,2023-05-05,0.002090767,-0.00039564073,0.0
hotel_28,2023-05-08,2023-05-05,0.005924374,0.0012526065,0.0
hotel_28,2023-05-09,2023-05-05,0.0016119275,0.0015759598,0.0
hotel_28,2023-05-10,2023-05-05,0.0010896213,0.0028597945,0.0
hotel_28,2023-05-11,2023-05-05,0.004617028,0.0015758984,0.0
hotel_28,2023-05-12,2023-05-05,-0.0024717972,-0.001811482,0.0
hotel_28,2023-05-13,2023-05-05,0.0017570779,-0.0014981087,0.0
hotel_28,2023-05-14,2023-05-05,0.0034535378,-9.4510615e-06,0.0
hotel_28,2023-05-15,2023-05-05,-0.00079758465,-6.0275197e-06,0.0
hotel_28,2023-05-16,2023-05-05,-0.0026033316,0.00026801508,0.0
hotel_28,2023-05-17,2023-05-05,0.0003413586,0.0029862253,0.0
hotel_28,2023-05-18,2023-05-05,0.0004082322,0.0013074279,0.0
hotel_28,2023-05-19,2023-05-05,-0.0010134568,-0.00062904693,0.0
hotel_28,2023-05-20,2023-05-05,0.0006025359,0.00018816814,0.0
hotel_28,2023-05-21,2023-05-05,-0.0006108051,0.00068646856,0.0
hotel_28,2023-05-22,2023-05-05,-0.0016917922,0.00016911421,0.0
hotel_28,2023-05-23,2023-05-05,0.00017741695,0.0010045441,0.0
hotel_28,2023-05-24,2023-05-05,0.002902016,0.0014760941,0.0
hotel_28,2023-05-25,2023-05-05,0.0005799979,0.002056954,0.0
hotel_28,2023-05-26,2023-05-05,-0.00079976395,-0.00015137275,0.0
hotel_28,2023-05-27,2023-05-05,0.0015379861,-0.0020651622,0.0
hotel_28,2023-05-28,2023-05-05,0.0013768598,-0.002351055,0.0
hotel_28,2023-05-29,2023-05-05,-7.750094e-05,-0.00235058,0.0
hotel_28,2023-05-30,2023-05-05,0.0047349483,-0.0039008092,0.0
hotel_28,2023-05-31,2023-05-05,0.003907755,-0.0010683443,0.0
hotel_28,2023-06-01,2023-05-05,0.0028722063,0.001873292,0.0
hotel_28,2023-06-02,2023-05-05,-0.0016406924,0.0006082654,0.0
hotel_35,2023-01-14,2023-01-13,0.44603896,0.4307032,0.36328125
hotel_35,2023-01-15,2023-01-13,0.4266183,0.4341432,0.333984375
hotel_35,2023-01-16,2023-01-13,0.46348518,0.435585,0.421875
hotel_35,2023-01-17,2023-01-13,0.46894616,0.45178434,0.380859375
hotel_35,2023-01-18,2023-01-13,0.4714725,0.45393607,0.361328125
hotel_35,2023-01-19,2023-01-13,0.4276626,0.4273532,0.322265625
hotel_35,2023-01-20,2023-01-13,0.4368517,0.41160634,0.318359375
hotel_35,2023-01-21,2023-01-13,0.4589748,0.4356741,0.3203125
hotel_35,2023-01-22,2023-01-13,0.4458267,0.4370551,0.330078125
hotel_35,2023-01-23,2023-01-13,0.45274058,0.43089423,0.400390625
hotel_35,2023-01-24,2023-01-13,0.46131596,0.44576317,0.47265625
hotel_35,2023-01-25,2023-01-13,0.45653096,0.4447003,0.4765625
hotel_35,2023-01-26,2023-01-13,0.41849065,0.41307083,0.505859375
hotel_35,2023-01-27,2023-01-13,0.43340385,0.41905984,0.470703125
hotel_35,2023-01-28,2023-01-13,0.46157432,0.4414926,0.423828125
hotel_35,2023-01-29,2023-01-13,0.43497106,0.44569898,0.357421875
hotel_35,2023-01-30,2023-01-13,0.45254645,0.4345264,0.388671875
hotel_35,2023-01-31,2023-01-13,0.46787688,0.44135797,0.390625
hotel_35,2023-02-01,2023-01-13,0.46800885,0.448502,0.443359375
hotel_35,2023-02-02,2023-01-13,0.42305535,0.4149823,0.47265625
hotel_35,2023-02-03,2023-01-13,0.42280957,0.417329,0.40234375
hotel_35,2023-02-04,2023-01-13,0.46060592,0.44315177,0.38671875
hotel_35,2023-02-05,2023-01-13,0.43261456,0.45091075,0.400390625
hotel_35,2023-02-06,2023-01-13,0.44620043,0.44998097,0.564453125
hotel_35,2023-02-07,2023-01-13,0.49323118,0.4450006,0.640625
hotel_35,2023-02-08,2023-01-13,0.47478083,0.4573513,0.619140625
hotel_35,2023-02-09,2023-01-13,0.4214353,0.43081844,0.54296875
hotel_35,2023-02-10,2023-01-13,0.43142027,0.42416444,0.53125
hotel_35,2023-02-11,2023-02-10,0.5197511,0.52453804,0.5703125
hotel_35,2023-02-12,2023-02-10,0.49499345,0.48175022,0.48828125
hotel_35,2023-02-13,2023-02-10,0.5303038,0.5009825,0.53515625
hotel_35,2023-02-14,2023-02-10,0.5371028,0.53337514,0.6015625
hotel_35,2023-02-15,2023-02-10,0.5422125,0.53008664,0.638671875
hotel_35,2023-02-16,2023-02-10,0.53933203,0.50431156,0.63671875
hotel_35,2023-02-17,2023-02-10,0.5046393,0.50208503,0.693359375
hotel_35,2023-02-18,2023-02-10,0.49817744,0.4828712,0.673828125
hotel_35,2023-02-19,2023-02-10,0.4764133,0.45701814,0.638671875
hotel_35,2023-02-20,2023-02-10,0.49294147,0.48234358,0.8046875
hotel_35,2023-02-21,2023-02-10,0.5337634,0.5185944,0.84375
hotel_35,2023-02-22,2023-02-10,0.5254368,0.51133865,0.83984375
hotel_35,2023-02-23,2023-02-10,0.49179727,0.4919855,0.869140625
hotel_35,2023-02-24,2023-02-10,0.49227855,0.50751567,0.78515625
hotel_35,2023-02-25,2023-02-10,0.47345474,0.47993308,0.712890625
hotel_35,2023-02-26,2023-02-10,0.46797374,0.45279616,0.666015625
hotel_35,2023-02-27,2023-02-10,0.50343704,0.48014513,0.716796875
hotel_35,2023-02-28,2023-02-10,0.52001,0.5117605,0.810546875
hotel_35,2023-03-01,2023-02-10,0.5427846,0.5137916,0.81640625
hotel_35,2023-03-02,2023-02-10,0.5116077,0.49528122,0.87109375
hotel_35,2023-03-03,2023-02-10,0.48863968,0.50340366,0.796875
hotel_35,2023-03-04,2023-02-10,0.48642546,0.4903558,0.740234375
hotel_35,2023-03-05,2023-02-10,0.46447176,0.4595879,0.626953125
hotel_35,2023-03-06,2023-02-10,0.49655634,0.4910807,0.64453125
hotel_35,2023-03-07,2023-02-10,0.5336252,0.5149501,0.677734375
hotel_35,2023-03-08,2023-02-10,0.5509022,0.5135295,0.720703125
hotel_35,2023-03-09,2023-02-10,0.51997536,0.5023621,0.671875
hotel_35,2023-03-10,2023-02-10,0.5064828,0.51261157,0.595703125
hotel_35,2023-03-11,2023-03-10,0.6038563,0.6385364,0.55859375
hotel_35,2023-03-12,2023-03-10,0.60402346,0.65026987,0.5
hotel_35,2023-03-13,2023-03-10,0.67468894,0.6806848,0.53125
hotel_35,2023-03-14,2023-03-10,0.7087854,0.72916156,0.71484375
hotel_35,2023-03-15,2023-03-10,0.7292107,0.7691297,0.76171875
hotel_35,2023-03-16,2023-03-10,0.72694206,0.7224676,0.74609375
hotel_35,2023-03-17,2023-03-10,0.67167914,0.6441611,0.662109375
hotel_35,2023-03-18,2023-03-10,0.6639685,0.6488511,0.716796875
hotel_35,2023-03-19,2023-03-10,0.6499599,0.65670997,0.708984375
hotel_35,2023-03-20,2023-03-10,0.6769478,0.6828139,0.87890625
hotel_35,2023-03-21,2023-03-10,0.72506976,0.732708,0.9375
hotel_35,2023-03-22,2023-03-10,0.74114245,0.7688146,0.88671875
hotel_35,2023-03-23,2023-03-10,0.73602617,0.7273044,0.767578125
hotel_35,2023-03-24,2023-03-10,0.6852686,0.6526021,0.828125
hotel_35,2023-03-25,2023-03-10,0.67417556,0.6521586,0.84375
hotel_35,2023-03-26,2023-03-10,0.6381239,0.66278756,0.74609375
hotel_35,2023-03-27,2023-03-10,0.6743767,0.68418527,0.779296875
hotel_35,2023-03-28,2023-03-10,0.7267291,0.7231372,0.83203125
hotel_35,2023-03-29,2023-03-10,0.71733034,0.76273584,0.822265625
hotel_35,2023-03-30,2023-03-10,0.70631766,0.7317704,0.79296875
hotel_35,2023-03-31,2023-03-10,0.67820626,0.6457395,0.837890625
hotel_35,2023-04-01,2023-03-10,0.6614779,0.643577,0.82421875
hotel_35,2023-04-02,2023-03-10,0.64407146,0.6589875,0.74609375
hotel_35,2023-04-03,2023-03-10,0.65835166,0.67756385,0.634765625
hotel_35,2023-04-04,2023-03-10,0.71297157,0.72098714,0.5078125
hotel_35,2023-04-05,2023-03-10,0.717748,0.75935686,0.474609375
hotel_35,2023-04-06,2023-03-10,0.70499647,0.72524744,0.5078125
hotel_35,2023-04-07,2023-03-10,0.6420718,0.64326686,0.48828125
hotel_35,2023-04-08,2023-04-07,0.536419,0.5721866,0.50390625
hotel_35,2023-04-09,2023-04-07,0.52927446,0.60926175,0.443359375
hotel_35,2023-04-10,2023-04-07,0.6199279,0.64439756,0.548828125
hotel_35,2023-04-11,2023-04-07,0.683705,0.6952581,0.640625
hotel_35,2023-04-12,2023-04-07,0.7143695,0.74440324,0.826171875
hotel_35,2023-04-13,2023-04-07,0.67581296,0.7047498,0.880859375
hotel_35,2023-04-14,2023-04-07,0.6460942,0.6207688,0.8203125
hotel_35,2023-04-15,2023-04-07,0.63069046,0.641109,0.681640625
hotel_35,2023-04-16,2023-04-07,0.6031046,0.6574577,0.65234375
hotel_35,2023-04-17,2023-04-07,0.67029476,0.6802466,0.72265625
hotel_35,2023-04-18,2023-04-07,0.71715266,0.73123175,0.845703125
hotel_35,2023-04-19,2023-04-07,0.74361885,0.76274645,0.890625
hotel_35,2023-04-20,2023-04-07,0.6947352,0.7193604,0.88671875
hotel_35,2023-04-21,2023-04-07,0.66681004,0.6418391,0.806640625
hotel_35,2023-04-22,2023-04-07,0.69288456,0.66098976,0.640625
hotel_35,2023-04-23,2023-04-07,0.6151961,0.67887217,0.63671875
hotel_35,2023-04-24,2023-04-07,0.6639187,0.69139135,0.828125
hotel_35,2023-04-25,2023-04-07,0.72299755,0.72558665,0.806640625
hotel_35,2023-04-26,2023-04-07,0.7487363,0.7611809,0.84765625
hotel_35,2023-04-27,2023-04-07,0.6699144,0.71777034,0.76953125
hotel_35,2023-04-28,2023-04-07,0.64817417,0.6315881,0.78125
hotel_35,2023-04-29,2023-04-07,0.6519101,0.6434308,0.880859375
hotel_35,2023-04-30,2023-04-07,0.6032065,0.66968364,0.923828125
hotel_35,2023-05-01,2023-04-07,0.6453482,0.68835694,0.830078125
hotel_35,2023-05-02,2023-04-07,0.7346323,0.71853167,0.802734375
hotel_35,2023-05-03,2023-04-07,0.7205831,0.75756776,0.61328125
hotel_35,2023-05-04,2023-04-07,0.6843256,0.7118601,0.578125
hotel_35,2023-05-05,2023-04-07,0.65105706,0.6246436,0.669921875
hotel_35,2023-05-06,2023-05-05,0.68665326,0.7154865,0.615234375
hotel_35,2023-05-07,2023-05-05,0.69140303,0.7246633,0.5703125
hotel_35,2023-05-08,2023-05-05,0.76402915,0.75800174,0.630859375
hotel_35,2023-05-09,2023-05-05,0.80540943,0.7958487,0.697265625
hotel_35,2023-05-10,2023-05-05,0.8121913,0.81362444,0.79296875
hotel_35,2023-05-11,2023-05-05,0.7397905,0.76999843,0.806640625
hotel_35,2023-05-12,2023-05-05,0.7279455,0.71900094,0.759765625
hotel_35,2023-05-13,2023-05-05,0.7222991,0.7266731,0.8515625
hotel_35,2023-05-14,2023-05-05,0.7223388,0.73292077,0.802734375
hotel_35,2023-05-15,2023-05-05,0.7647779,0.7603583,0.833984375
hotel_35,2023-05-16,2023-05-05,0.822494,0.80342734,0.884765625
hotel_35,2023-05-17,2023-05-05,0.8337468,0.8165339,0.76953125
hotel_35,2023-05-18,2023-05-05,0.75474715,0.77792835,0.73046875
hotel_35,2023-05-19,2023-05-05,0.7729006,0.7385505,0.658203125
hotel_35,2023-05-20,2023-05-05,0.7540709,0.7382466,0.6328125
hotel_35,2023-05-21,2023-05-05,0.7194202,0.7468467,0.556640625
hotel_35,2023-05-22,2023-05-05,0.7856891,0.7689545,0.681640625
hotel_35,2023-05-23,2023-05-05,0.81126606,0.801082,0.669921875
hotel_35,2023-05-24,2023-05-05,0.8252531,0.8193297,0.6796875
hotel_35,2023-05-25,2023-05-05,0.74370795,0.7757875,0.591796875
hotel_35,2023-05-26,2023-05-05,0.7485058,0.729321,0.568359375
hotel_35,2023-05-27,2023-05-05,0.7351039,0.73047733,0.515625
hotel_35,2023-05-28,2023-05-05,0.71219885,0.7495489,0.6015625
hotel_35,2023-05-29,2023-05-05,0.76563185,0.76985204,0.654296875
hotel_35,2023-05-30,2023-05-05,0.817583,0.79531056,0.63671875
hotel_35,2023-05-31,2023-05-05,0.8029441,0.8119426,0.529296875
hotel_35,2023-06-01,2023-05-05,0.7560922,0.77362496,0.53125
hotel_35,2023-06-02,2023-05-05,0.7541757,0.72711855,0.55078125
hotel_42,2023-01-14,2023-01-13,0.75833774,0.85197055,0.9352226720647774
hotel_42,2023-01-15,2023-01-13,0.6507488,0.7180237,0.12955465587044535
hotel_42,2023-01-16,2023-01-13,0.6629835,0.66800183,0.145748987854251
hotel_42,2023-01-17,2023-01-13,0.63703156,0.6832187,0.2550607287449393
hotel_42,2023-01-18,2023-01-13,0.6785025,0.7185766,0.3603238866396761
hotel_42,2023-01-19,2023-01-13,0.7890338,0.7585797,0.4534412955465587
hotel_42,2023-01-20,2023-01-13,0.77697015,0.84774315,0.8866396761133604
hotel_42,2023-01-21,2023-01-13,0.76969993,0.84971416,0.9919028340080972
hotel_42,2023-01-22,2023-01-13,0.6222764,0.72331494,0.5870445344129555
hotel_42,2023-01-23,2023-01-13,0.6469636,0.67945397,0.562753036437247
hotel_42,2023-01-24,2023-01-13,0.5760534,0.6985146,0.46963562753036436
hotel_42,2023-01-25,2023-01-13,0.6307923,0.71266055,0.4008097165991903
hotel_42,2023-01-26,2023-01-13,0.6825954,0.74899477,0.7004048582995951
hotel_42,2023-01-27,2023-01-13,0.7401337,0.8314465,0.8825910931174089
hotel_42,2023-01-28,2023-01-13,0.7650764,0.8485195,0.8866396761133604
hotel_42,2023-01-29,2023-01-13,0.6391314,0.718657,0.2793522267206478
hotel_42,2023-01-30,2023-01-13,0.69775325,0.6723854,0.3360323886639676
hotel_42,2023-01-31,2023-01-13,0.62354004,0.67730176,0.30364372469635625
hotel_42,2023-02-01,2023-01-13,0.6807667,0.704113,0.6882591093117408
hotel_42,2023-02-02,2023-01-13,0.71299744,0.7490803,0.9109311740890689
hotel_42,2023-02-03,2023-01-13,0.7543972,0.84258753,0.5587044534412956
hotel_42,2023-02-04,2023-01-13,0.772792,0.85153913,0.7651821862348178
hotel_42,2023-02-05,2023-01-13,0.6143475,0.7261903,0.22267206477732793
hotel_42,2023-02-06,2023-01-13,0.63059103,0.6852555,0.3684210526315789
hotel_42,2023-02-07,2023-01-13,0.66710305,0.67758536,0.4979757085020243
hotel_42,2023-02-08,2023-01-13,0.6670675,0.70693374,0.41295546558704455
hotel_42,2023-02-09,2023-01-13,0.7468094,0.73513144,0.5222672064777328
hotel_42,2023-02-10,2023-01-13,0.7639162,0.8314977,0.4777327935222672
hotel_42,2023-02-11,2023-02-10,0.6394228,0.5659756,0.6639676113360324
hotel_42,2023-02-12,2023-02-10,0.37558085,0.40445402,0.4089068825910931
hotel_42,2023-02-13,2023-02-10,0.37663358,0.34484565,0.24696356275303644
hotel_42,2023-02-14,2023-02-10,0.43207267,0.38759854,0.5344129554655871
hotel_42,2023-02-15,2023-02-10,0.44911242,0.48371574,0.4008097165991903
hotel_42,2023-02-16,2023-02-10,0.5608518,0.54762363,0.30364372469635625
hotel_42,2023-02-17,2023-02-10,0.6328286,0.62122875,0.41700404858299595
hotel_42,2023-02-18,2023-02-10,0.76102656,0.6330267,0.7651821862348178
hotel_42,2023-02-19,2023-02-10,0.4242903,0.44556653,0.4534412955465587
hotel_42,2023-02-20,2023-02-10,0.3621847,0.37897825,0.8704453441295547
hotel_42,2023-02-21,2023-02-10,0.43444085,0.4328019,1.008097165991903
hotel_42,2023-02-22,2023-02-10,0.45134744,0.49440143,0.9838056680161943
hotel_42,2023-02-23,2023-02-10,0.5324029,0.5394675,0.6032388663967612
hotel_42,2023-02-24,2023-02-10,0.59753454,0.5996507,0.3076923076923077
hotel_42,2023-02-25,2023-02-10,0.6964239,0.6290742,0.4534412955465587
hotel_42,2023-02-26,2023-02-10,0.37565273,0.4531318,0.47368421052631576
hotel_42,2023-02-27,2023-02-10,0.3675476,0.3726455,0.757085020242915
hotel_42,2023-02-28,2023-02-10,0.42238897,0.40484482,0.9271255060728745
hotel_42,2023-03-01,2023-02-10,0.5016222,0.4905949,0.9635627530364372
hotel_42,2023-03-02,2023-02-10,0.55749696,0.52677476,0.9271255060728745
hotel_42,2023-03-03,2023-02-10,0.59419894,0.621346,0.8502024291497976
hotel_42,2023-03-04,2023-02-10,0.68217784,0.6238095,0.9311740890688259
hotel_42,2023-03-05,2023-02-10,0.36331323,0.4717551,0.631578947368421
hotel_42,2023-03-06,2023-02-10,0.38484278,0.39229,0.41700404858299595
hotel_42,2023-03-07,2023-02-10,0.45396125,0.4161579,1.0040485829959513
hotel_42,2023-03-08,2023-02-10,0.46187147,0.48966414,1.008097165991903
hotel_42,2023-03-09,2023-02-10,0.5313118,0.51932114,0.6437246963562753
hotel_42,2023-03-10,2023-02-10,0.6182197,0.5965667,0.3360323886639676
hotel_42,2023-03-11,2023-03-10,0.4320013,0.443212,0.8421052631578947
hotel_42,2023-03-12,2023-03-10,0.4898574,0.49263176,0.20647773279352227
hotel_42,2023-03-13,2023-03-10,0.51731306,0.49023893,0.24696356275303644
hotel_42,2023-03-14,2023-03-10,0.69687235,0.5820938,0.4534412955465587
hotel_42,2023-03-15,2023-03-10,0.795375,0.7612945,0.3805668016194332
hotel_42,2023-03-16,2023-03-10,0.6859437,0.6939965,0.8421052631578947
hotel_42,2023-03-17,2023-03-10,0.69831944,0.52659845,0.9959514170040485
hotel_42,2023-03-18,2023-03-10,0.672557,0.56617504,0.9352226720647774
hotel_42,2023-03-19,2023-03-10,0.5774853,0.57391185,0.47368421052631576
hotel_42,2023-03-20,2023-03-10,0.5949498,0.53860146,0.5344129554655871
hotel_42,2023-03-21,2023-03-10,0.81080824,0.62334085,0.5587044534412956
hotel_42,2023-03-22,2023-03-10,0.8723914,0.7840036,0.5141700404858299
hotel_42,2023-03-23,2023-03-10,0.8067324,0.7243251,0.43724696356275305
hotel_42,2023-03-24,2023-03-10,0.7034998,0.5280933,0.6963562753036437
hotel_42,2023-03-25,2023-03-10,0.78668034,0.6123427,0.9919028340080972
hotel_42,2023-03-26,2023-03-10,0.6170079,0.61179,0.9676113360323887
hotel_42,2023-03-27,2023-03-10,0.61011016,0.5806867,1.0040485829959513
hotel_42,2023-03-28,2023-03-10,0.74513423,0.6423246,0.8987854251012146
hotel_42,2023-03-29,2023-03-10,0.8758476,0.7476888,0.562753036437247
hotel_42,2023-03-30,2023-03-10,0.7545692,0.7245048,0.4939271255060729
hotel_42,2023-03-31,2023-03-10,0.67352134,0.5676639,0.3643724696356275
hotel_42,2023-04-01,2023-03-10,0.7470877,0.5917893,1.008097165991903
hotel_42,2023-04-02,2023-03-10,0.63092494,0.5985522,0.31983805668016196
hotel_42,2023-04-03,2023-03-10,0.662137,0.5454568,0.5020242914979757
hotel_42,2023-04-04,2023-03-10,0.8110564,0.6382101,0.9595141700404858
